Year,State,tag_num_orig,Site,tag_num,Session,New_Session,sex,age,date,Bor_burg,Bab_micro
2014,CT,107,HT,107HT,1,1,M,A,5/15/2014,Y,Y
2014,CT,108,HT,108HT,1,1,F,J,5/15/2014,N,N
2014,CT,110,LS,110LS,1,1,F,A,5/15/2014,N,Y
2014,CT,111,LS,111LS,1,1,F,A,5/15/2014,N,N
2014,CT,112,LS,112LS,1,1,M,A,5/15/2014,Y,N
2014,CT,114,LC,114LC,1,1,F,A,5/20/2014,N,Y
2014,CT,115,LC,115LC,1,1,F,A,5/20/2014,N,Y
2014,CT,116,LC,116LC,1,1,M,J,5/20/2014,N,Y
2014,CT,119,LC,119LC,1,1,M,A,5/21/2014,N,Y
2014,CT,120,LC,120LC,1,1,M,A,5/21/2014,N,Y
2014,CT,121,LC,121LC,1,1,F,A,5/21/2014,Y,Y
2014,CT,122,LC,122LC,1,1,F,J,5/21/2014,N,N
2014,CT,126,LC,126LC,1,1,M,A,5/22/2014,N,Y
2014,RI,121,RH,121RH,1,1,M,J,5/30/2014,N,Y
2014,RI,125,RH,125RH,1,1,M,J,5/29/2014,N,Y
2014,RI,127,RH,127RH,1,1,F,J,5/29/2014,N,N
2014,RI,128,RH,128RH,1,1,M,J,5/29/2014,Y,Y
2014,RI,129,RH,129RH,1,1,M,J,5/29/2014,Y,Y
2014,RI,130,RH,130RH,1,1,F,J,5/29/2014,N,Y
2014,RI,134,RH,134RH,1,1,M,J,5/31/2014,N,Y
2015,CT,701,HT,701HT,1,9,M,A,5/15/2015,N,Y
2015,CT,702,HT,702HT,1,9,F,A,5/19/2015,Y,N
2015,CT,703,HT,703HT,1,9,F,A,5/19/2015,N,Y
2015,CT,705,HT,705HT,1,9,M,J,5/20/2015,N,N
2015,CT,706,LC,706LC,1,9,F,J,5/26/2015,N,N
2015,CT,707,LC,707LC,1,9,F,A,5/26/2015,N,N
2015,CT,708,LC,708LC,1,9,M,A,5/26/2015,N,Y
2015,CT,709,LC,709LC,1,9,F,A,5/28/2015,N,N
2015,CT,710,LC,710LC,1,9,M,J,5/28/2015,N,N
2015,CT,711,LC,711LC,1,9,F,A,5/28/2015,N,N
2015,RI,102,MSR,102MSR,1,9,M,A,5/27/2015,Y,Y
2015,RI,105,MSR,105MSR,1,9,F,A,5/29/2015,Y,Y
2015,RI,160,BR,160BR,1,9,M,A,5/27/2015,Y,Y
2015,RI,164,MSR,164MSR,1,9,M,A,5/27/2015,Y,Y
2015,RI,201,MSR,201MSR,1,9,F,A,5/27/2015,N,N
2015,RI,202,MSR,202MSR,1,9,M,A,5/27/2015,Y,N
2015,RI,203,MSR,203MSR,1,9,M,A,5/27/2015,N,Y
2015,RI,205,BR,205BR,1,9,M,A,5/27/2015,Y,Y
2015,RI,207,BR,207BR,1,9,M,A,5/27/2015,N,Y
2015,RI,208,BR,208BR,1,9,M,A,5/28/2015,N,Y
2015,RI,209/253,BR,209/253BR,1,9,F,A,5/28/2015,Y,Y
2015,RI,210,BR,210BR,1,9,F,A,5/28/2015,Y,Y
2015,RI,211,BR,211BR,1,9,F,A,5/28/2015,N,N
2015,RI,212/300,BR,212/300BR,1,9,F,A,5/28/2015,Y,Y
2015,RI,213,MSR,213MSR,1,9,F,A,5/28/2015,Y,Y
2015,RI,214,MSR,214MSR,1,9,F,J,5/26/2015,N,N
2015,RI,215,BR,215BR,1,9,F,A,5/29/2015,Y,Y
2015,RI,216,BR,216BR,1,9,F,J,5/29/2015,N,N
2015,RI,220,MSR,220MSR,1,9,F,A,5/29/2015,N,N
2015,RI,221,MSR,221MSR,1,9,F,A,5/29/2015,Y,N
2015,RI,222,RH,222RH,1,9,M,A,06/03/2015,Y,Y
2015,RI,223,RH,223RH,1,9,F,A,06/03/2015,Y,Y
2015,RI,224,RH,224RH,1,9,F,A,06/03/2015,Y,Y
2015,RI,225,RH,225RH,1,9,F,A,06/03/2015,Y,Y
2015,RI,226,RH,226RH,1,9,M,A,06/03/2015,Y,Y
2015,RI,228,RH,228RH,1,9,M,A,06/04/2015,Y,Y
2015,RI,229,RH,229RH,1,9,M,A,06/04/2015,Y,Y
2015,RI,230,RH,230RH,1,9,M,A,06/04/2015,Y,Y
2015,RI,232,RH,232RH,1,9,F,A,06/05/2015,Y,Y
2015,RI,233,RH,233RH,1,9,F,A,06/05/2015,Y,Y
2015,RI,234,RH,234RH,1,9,F,J,06/05/2015,N,N
2015,RI,235,RH,235RH,1,9,F,A,06/05/2015,Y,Y
2015,RI,236,RH,236RH,1,9,M,J,06/05/2015,N,Y
2015,RI,244,RH,244RH,1,9,F,A,06/05/2015,Y,Y
2015,RI,247,RH,247RH,1,9,F,J,06/05/2015,N,Y
2015,RI,69,BR,69BR,1,9,M,A,5/27/2015,Y,Y
2016,CT,833,LS,833LS,1,16,F,A,25-May-16,Y,Y
2016,CT,834,LS,834LS,1,16,M,A,24-May-16,N,Y
2016,CT,836,LS,836LS,1,16,M,A,24-May-16,N,Y
2016,CT,837,LS,837LS,1,16,M,J,24-May-16,N,Y
2016,CT,838,LS,838LS,1,16,F,J,24-May-16,N,Y
2016,CT,839,LS,839LS,1,16,M,A,24-May-16,N,Y
2016,CT,840,HT,840HT,1,16,M,A,24-May-16,Y,Y
2016,CT,841,HT,841HT,1,16,M,A,24-May-16,Y,Y
2016,CT,842,HT,842HT,1,16,F,A,24-May-16,Y,Y
2016,CT,843,HT,843HT,1,16,F,J,24-May-16,N,Y
2016,CT,844,HT,844HT,1,16,M,A,24-May-16,N,Y
2016,CT,846,LS,846LS,1,16,M,J,25-May-16,N,Y
2016,CT,847,HT,847HT,1,16,M,J,25-May-16,Y,Y
2016,CT,848,HT,848HT,1,16,M,J,25-May-16,N,Y
2016,CT,849,HT,849HT,1,16,F,J,25-May-16,N,Y
2016,CT,850,HT,850HT,1,16,F,J,25-May-16,N,Y
2016,CT,851,HT,851HT,1,16,M,A,25-May-16,Y,Y
2016,CT,854,LS,854LS,1,16,M,J,26-May-16,N,Y
2016,CT,855,HT,855HT,1,16,F,J,26-May-16,N,Y
2016,CT,856,HT,856HT,1,16,M,J,26-May-16,N,Y
2016,CT,857,LC,857LC,1,16,M,A,31-May-16,Y,Y
2016,CT,858,LC,858LC,1,16,M,A,31-May-16,N,Y
2016,CT,859,LC,859LC,1,16,M,A,31-May-16,Y,Y
2016,CT,860,LC,860LC,1,16,M,A,31-May-16,N,Y
2016,CT,862,LC,862LC,1,16,F,J,31-May-16,N,Y
2016,CT,864,LC,864LC,1,16,M,A,31-May-16,N,Y
2016,CT,865,LC,865LC,1,16,F,A,31-May-16,N,Y
2016,CT,867,LC,867LC,1,16,F,J,31-May-16,N,Y
2016,CT,870,LC,870LC,1,16,F,A,31-May-16,Y,Y
2016,CT,872,LC,872LC,1,16,F,J,31-May-16,N,Y
2016,CT,874,LC,874LC,1,16,F,J,01-Jun-16,N,N
2016,CT,876,LC,876LC,1,16,M,J,01-Jun-16,N,Y
2016,CT,877,LC,877LC,1,16,F,J,01-Jun-16,N,Y
2016,CT,878,LC,878LC,1,16,M,A,01-Jun-16,N,Y
2016,CT,882,LC,882LC,1,16,F,J,02-Jun-16,N,Y
2016,CT,884,LC,884LC,1,16,M,J,01-Jun-16,N,Y
2016,CT,891,LC,891LC,1,16,F,J,01-Jun-16,N,Y
2016,CT,892,LC,892LC,1,16,M,J,02-Jun-16,N,Y
2016,CT,894,LC,894LC,1,16,M,A,01-Jun-16,N,Y
2016,CT,896,LC,896LC,1,16,F,J,02-Jun-16,N,N
2016,CT,898,LC,898LC,1,16,F,J,01-Jun-16,N,N
2016,RI,316,MSR,316MSR,1,16,M,A,25-May-16,N,Y
2016,RI,374,MSR,374MSR,1,16,M,A,25-May-16,N,Y
2016,RI,394,RH,394RH,1,16,M,A,31-May-16,N,Y
2016,RI,401,BR,401BR,1,16,F,A,24-May-16,N,Y
2016,RI,402,BR,402BR,1,16,F,A,24-May-16,N,Y
2016,RI,403,BR,403BR,1,16,F,A,24-May-16,N,Y
2016,RI,404,BR,404BR,1,16,M,A,24-May-16,N,Y
2016,RI,405,BR,405BR,1,16,M,A,24-May-16,N,Y
2016,RI,406,BR,406BR,1,16,F,A,24-May-16,N,Y
2016,RI,407,BR,407BR,1,16,F,A,24-May-16,N,Y
2016,RI,409,BR,409BR,1,16,F,A,24-May-16,Y,Y
2016,RI,411,BR,411BR,1,16,M,A,24-May-16,N,Y
2016,RI,412,BR,412BR,1,16,F,A,24-May-16,N,Y
2016,RI,413,BR,413BR,1,16,M,A,24-May-16,Y,Y
2016,RI,414,BR,414BR,1,16,F,A,24-May-16,N,Y
2016,RI,415,MSR,415MSR,1,16,M,A,24-May-16,N,Y
2016,RI,416,MSR,416MSR,1,16,M,A,24-May-16,N,Y
2016,RI,417,MSR,417MSR,1,16,F,A,24-May-16,N,Y
2016,RI,418,MSR,418MSR,1,16,F,A,24-May-16,N,Y
2016,RI,419,MSR,419MSR,1,16,M,A,24-May-16,N,Y
2016,RI,420,MSR,420MSR,1,16,M,A,24-May-16,N,Y
2016,RI,421,MSR,421MSR,1,16,M,A,24-May-16,N,Y
2016,RI,422,MSR,422MSR,1,16,F,A,24-May-16,N,Y
2016,RI,423,MSR,423MSR,1,16,M,A,24-May-16,N,Y
2016,RI,426,MSR,426MSR,1,16,M,A,24-May-16,Y,Y
2016,RI,427,MSR,427MSR,1,16,F,A,24-May-16,N,Y
2016,RI,428,MSR,428MSR,1,16,M,A,24-May-16,N,Y
2016,RI,429,MSR,429MSR,1,16,M,A,24-May-16,N,Y
2016,RI,430,MSR,430MSR,1,16,F,A,24-May-16,N,Y
2016,RI,432,MSR,432MSR,1,16,M,A,25-May-16,N,Y
2016,RI,434,MSR,434MSR,1,16,F,A,25-May-16,N,Y
2016,RI,436,MSR,436MSR,1,16,F,A,25-May-16,N,Y
2016,RI,437,MSR,437MSR,1,16,F,A,25-May-16,N,Y
2016,RI,439,MSR,439MSR,1,16,F,A,25-May-16,N,Y
2016,RI,440,BR,440BR,1,16,F,A,25-May-16,N,Y
2016,RI,441,BR,441BR,1,16,M,A,25-May-16,N,Y
2016,RI,443,BR,443BR,1,16,M,A,25-May-16,Y,Y
2016,RI,444,BR,444BR,1,16,M,A,25-May-16,Y,Y
2016,RI,445,BR,445BR,1,16,M,A,25-May-16,N,Y
2016,RI,447,MSR,447MSR,1,16,F,A,26-May-16,N,Y
2016,RI,449,BR,449BR,1,16,F,A,26-May-16,N,Y
2016,RI,450,BR,450BR,1,16,F,A,26-May-16,N,Y
2016,RI,451,BR,451BR,1,16,F,A,26-May-16,N,Y
2016,RI,452,BR,452BR,1,16,M,A,26-May-16,Y,N
2016,RI,453,BR,453BR,1,16,F,A,26-May-16,N,Y
2016,RI,454,BR,454BR,1,16,F,A,26-May-16,N,Y
2016,RI,455,BR,455BR,1,16,F,A,26-May-16,N,N
2016,RI,456,BR,456BR,1,16,F,A,26-May-16,N,Y
2016,RI,457,BR,457BR,1,16,M,A,26-May-16,N,Y
2016,RI,459,RH,459RH,1,16,M,A,31-May-16,N,Y
2016,RI,460,RH,460RH,1,16,F,A,31-May-16,N,Y
2016,RI,461,RH,461RH,1,16,M,A,31-May-16,N,Y
2016,RI,462,RH,462RH,1,16,M,A,31-May-16,N,Y
2016,RI,463,RH,463RH,1,16,M,A,31-May-16,N,Y
2016,RI,464,RH,464RH,1,16,M,A,31-May-16,N,Y
2016,RI,465,RH,465RH,1,16,M,A,31-May-16,N,Y
2016,RI,466,RH,466RH,1,16,F,A,31-May-16,N,Y
2016,RI,467,RH,467RH,1,16,F,A,31-May-16,N,Y
2016,RI,468,RH,468RH,1,16,F,A,31-May-16,N,Y
2016,RI,469,RH,469RH,1,16,F,A,31-May-16,N,Y
2016,RI,470,RH,470RH,1,16,F,A,31-May-16,N,Y
2016,RI,471,RH,471RH,1,16,M,A,31-May-16,N,Y
2016,RI,472,RH,472RH,1,16,F,A,31-May-16,N,Y
2016,RI,474,RH,474RH,1,16,F,A,31-May-16,N,Y
2016,RI,475,RH,475RH,1,16,F,A,31-May-16,N,Y
2016,RI,476,RH,476RH,1,16,F,A,31-May-16,N,Y
2016,RI,478,RH,478RH,1,16,F,A,31-May-16,N,Y
2016,RI,479,RH,479RH,1,16,F,A,31-May-16,Y,Y
2016,RI,480,RH,480RH,1,16,F,A,31-May-16,N,Y
2016,RI,481,RH,481RH,1,16,M,A,31-May-16,Y,Y
2016,RI,482,RH,482RH,1,16,F,A,31-May-16,N,Y
2016,RI,483,RH,483RH,1,16,F,A,31-May-16,Y,Y
2016,RI,484,RH,484RH,1,16,M,A,31-May-16,N,Y
2016,RI,485,RH,485RH,1,16,F,A,31-May-16,N,Y
2016,RI,487,RH,487RH,1,16,F,A,31-May-16,N,Y
2016,RI,488,RH,488RH,1,16,F,A,31-May-16,N,Y
2016,RI,489,RH,489RH,1,16,F,A,31-May-16,N,Y
2016,RI,490,RH,490RH,1,16,M,A,31-May-16,N,Y
2016,RI,492,RH,492RH,1,16,F,A,01-Jun-16,N,Y
2016,RI,493,RH,493RH,1,16,M,A,01-Jun-16,N,Y
2016,RI,496,RH,496RH,1,16,F,A,01-Jun-16,N,Y
2016,RI,497,RH,497RH,1,16,M,A,01-Jun-16,N,Y
2016,RI,498,RH,498RH,1,16,M,A,02-Jun-16,N,Y
2016,RI,499,RH,499RH,1,16,M,A,02-Jun-16,N,Y
2016,RI,501,RH,501RH,1,16,M,A,02-Jun-16,N,Y
2016,RI,502,RH,502RH,1,16,F,A,02-Jun-16,N,Y
2016,RI,503,RH,503RH,1,16,F,A,02-Jun-16,N,Y
2014,CT,101,HT,101HT,2,2,F,J,5/28/2014,N,N
2014,CT,102/127,HT,102/127HT,2,2,M,J,5/28/2014,N,N
2014,CT,103,HT,103HT,2,2,F,A,5/28/2014,N,N
2014,CT,104,HT,104HT,2,2,M,J,5/28/2014,N,N
2014,CT,107,HT,107HT,2,2,M,A,5/28/2014,N,Y
2014,CT,108,HT,108HT,2,2,F,J,5/28/2014,N,Y
2014,CT,109,LS,109LS,2,2,F,J,5/28/2014,N,N
2014,CT,112,LS,112LS,2,2,M,A,5/28/2014,N,Y
2014,CT,113,LS,113LS,2,2,M,J,5/28/2014,N,N
2014,CT,114,LC,114LC,2,2,F,A,06/03/2014,N,Y
2014,CT,119,LC,119LC,2,2,M,A,06/03/2014,N,Y
2014,CT,120,LC,120LC,2,2,M,A,06/03/2014,Y,Y
2014,CT,121,LC,121LC,2,2,F,A,06/03/2014,N,Y
2014,CT,128,HT,128HT,2,2,F,A,5/28/2014,N,Y
2014,CT,129,HT,129HT,2,2,F,J,5/28/2014,N,Y
2014,CT,130,HT,130HT,2,2,M,J,5/28/2014,N,Y
2014,CT,131,HT,131HT,2,2,M,A,5/28/2014,N,Y
2014,CT,138,HT,138HT,2,2,F,J,5/28/2014,N,Y
2014,CT,140/545,LS,140/545LS,2,2,F,J,5/28/2014,N,N
2014,CT,141,LS,141LS,2,2,F,A,5/28/2014,N,Y
2014,CT,142,LS,142LS,2,2,M,A,5/28/2014,N,Y
2014,CT,145,HT,145HT,2,2,F,J,5/29/2014,N,N
2014,CT,146,HT,146HT,2,2,M,J,5/29/2014,Y,N
2014,CT,147,HT,147HT,2,2,F,A,5/29/2014,N,Y
2014,CT,148,HT,148HT,2,2,M,J,5/29/2014,N,Y
2014,CT,149,HT,149HT,2,2,M,J,5/29/2014,N,Y
2014,CT,151,HT,151HT,2,2,M,J,5/29/2014,N,N
2014,CT,152,HT,152HT,2,2,F,J,5/29/2014,N,N
2014,CT,153,HT,153HT,2,2,M,A,5/29/2014,Y,Y
2014,CT,154,HT,154HT,2,2,F,A,5/29/2014,N,N
2014,CT,155,HT,155HT,2,2,F,J,5/29/2014,N,Y
2014,CT,156,HT,156HT,2,2,F,J,5/29/2014,N,Y
2014,CT,157,LS,157LS,2,2,F,J,5/29/2014,N,Y
2014,CT,158/159,LS,158/159LS,2,2,M,J,5/29/2014,N,Y
2014,CT,161/167,LS,161/167LS,2,2,M,J,5/29/2014,N,Y
2014,CT,162,LC,162LC,2,2,M,A,06/03/2014,N,Y
2014,CT,163,LS,163LS,2,2,M,A,5/29/2014,N,Y
2014,CT,164,LS,164LS,2,2,M,J,5/29/2014,N,N
2014,CT,165,HT,165HT,2,2,F,J,5/30/2014,N,Y
2014,CT,168,LS,168LS,2,2,F,J,5/30/2014,N,Y
2014,CT,169,LS,169LS,2,2,M,J,5/30/2014,N,Y
2014,CT,170,LS,170LS,2,2,M,J,5/30/2014,N,Y
2014,CT,174,LC,174LC,2,2,F,J,06/04/2014,N,N
2014,CT,175,LC,175LC,2,2,M,J,06/04/2014,N,N
2014,CT,178,LC,178LC,2,2,F,A,06/05/2014,N,Y
2014,CT,180,LC,180LC,2,2,M,J,06/05/2014,N,N
2014,RI,121,RH,121RH,2,2,M,A,06/12/2014,N,Y
2014,RI,128,RH,128RH,2,2,M,A,06/12/2014,N,Y
2014,RI,129,RH,129RH,2,2,M,A,06/10/2014,Y,Y
2014,RI,131,RH,131RH,2,2,M,A,06/10/2014,N,Y
2014,RI,139,RH,139RH,2,2,M,A,06/10/2014,N,Y
2014,RI,140,RH,140RH,2,2,F,J,06/11/2014,N,Y
2014,RI,141,RH,141RH,2,2,M,A,06/12/2014,N,Y
2015,CT,707,LC,707LC,2,10,F,A,06/09/2015,N,Y
2015,CT,712,LS,712LS,2,10,F,J,06/02/2015,N,N
2015,CT,713,LS,713LS,2,10,M,A,06/02/2015,N,Y
2015,CT,714/729,HT,714/729HT,2,10,M,J,06/02/2015,N,N
2015,CT,715/728,HT,715/728HT,2,10,F,J,06/02/2015,N,N
2015,CT,716,HT,716HT,2,10,F,A,06/02/2015,Y,N
2015,CT,717/726,HT,717/726HT,2,10,M,J,06/02/2015,N,Y
2015,CT,718,HT,718HT,2,10,M,J,06/02/2015,N,Y
2015,CT,719,LS,719LS,2,10,M,J,06/03/2015,N,Y
2015,CT,720,LS,720LS,2,10,M,A,06/04/2015,Y,Y
2015,CT,722,LC,722LC,2,10,F,J,06/09/2015,N,N
2015,CT,723,LC,723LC,2,10,F,J,06/09/2015,N,N
2015,CT,724,LC,724LC,2,10,M,J,06/10/2015,N,Y
2015,RI,102,MSR,102MSR,2,10,M,A,06/09/2015,Y,Y
2015,RI,105,MSR,105MSR,2,10,F,A,06/09/2015,Y,Y
2015,RI,160,BR,160BR,2,10,M,A,06/09/2015,N,Y
2015,RI,205,BR,205BR,2,10,M,A,06/10/2015,Y,Y
2015,RI,209/253,BR,209/253BR,2,10,F,A,06/09/2015,Y,Y
2015,RI,212/300,BR,212/300BR,2,10,F,A,06/09/2015,Y,Y
2015,RI,213,MSR,213MSR,2,10,F,A,06/09/2015,Y,N
2015,RI,215,BR,215BR,2,10,F,A,06/09/2015,N,Y
2015,RI,223,RH,223RH,2,10,F,A,6/17/2015,N,Y
2015,RI,224,RH,224RH,2,10,F,A,6/17/2015,Y,Y
2015,RI,229,RH,229RH,2,10,M,A,6/17/2015,Y,Y
2015,RI,237,BR,237BR,2,10,F,J,06/09/2015,N,Y
2015,RI,241,BR,241BR,2,10,F,A,06/09/2015,N,Y
2015,RI,242,MSR,242MSR,2,10,M,A,06/10/2015,N,Y
2015,RI,248,BR,248BR,2,10,M,A,06/09/2015,Y,Y
2015,RI,249,MSR,249MSR,2,10,M,A,06/09/2015,Y,Y
2015,RI,250,MSR,250MSR,2,10,F,J,06/09/2015,N,N
2015,RI,252,BR,252BR,2,10,F,J,06/10/2015,N,N
2015,RI,256,MSR,256MSR,2,10,M,A,06/11/2015,Y,Y
2015,RI,257,MSR,257MSR,2,10,M,J,06/11/2015,N,N
2015,RI,258,RH,258RH,2,10,F,A,6/17/2015,Y,Y
2015,RI,259,RH,259RH,2,10,M,J,6/17/2015,N,Y
2015,RI,260,RH,260RH,2,10,M,A,6/17/2015,Y,Y
2015,RI,261,RH,261RH,2,10,M,A,6/17/2015,Y,Y
2015,RI,262,RH,262RH,2,10,M,A,6/17/2015,Y,Y
2015,RI,263,RH,263RH,2,10,M,A,6/17/2015,Y,Y
2015,RI,265,RH,265RH,2,10,F,J,6/18/2015,N,Y
2015,RI,266,RH,266RH,2,10,F,J,6/18/2015,N,N
2015,RI,267,RH,267RH,2,10,F,J,6/18/2015,N,Y
2015,RI,268,RH,268RH,2,10,M,J,6/18/2015,N,Y
2015,RI,270,RH,270RH,2,10,F,J,6/19/2015,N,Y
2015,RI,274,RH,274RH,2,10,M,A,6/19/2015,Y,Y
2015,RI,275,RH,275RH,2,10,F,J,6/19/2015,N,Y
2015,RI,277,RH,277RH,2,10,F,J,6/19/2015,N,N
2015,RI,278,RH,278RH,2,10,F,J,6/19/2015,N,N
2015,RI,69,BR,69BR,2,10,M,A,06/09/2015,Y,Y
2016,CT,1000,HT,1000HT,2,17,M,J,14-Jun-16,N,Y
2016,CT,833,LS,833LS,2,17,F,A,07-Jun-16,N,Y
2016,CT,852,LS,852LS,2,17,F,A,07-Jun-16,N,Y
2016,CT,853,LS,853LS,2,17,M,J,07-Jun-16,Y,Y
2016,CT,863,LC,863LC,2,17,M,A,14-Jun-16,N,Y
2016,CT,865,LC,865LC,2,17,F,A,14-Jun-16,Y,Y
2016,CT,866,LC,866LC,2,17,F,A,14-Jun-16,N,Y
2016,CT,867,LC,867LC,2,17,F,A,14-Jun-16,Y,Y
2016,CT,871,LC,871LC,2,17,M,A,14-Jun-16,N,Y
2016,CT,874,LC,874LC,2,17,F,A,14-Jun-16,N,Y
2016,CT,876,LC,876LC,2,17,M,J,14-Jun-16,N,Y
2016,CT,879,LS,879LS,2,17,F,J,07-Jun-16,Y,Y
